<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPUSD,D,20200226,000000,1.3003000,1.3008000,1.2893000,1.2905000,2217227
GBPUSD,D,20200227,000000,1.2905000,1.2947000,1.2858000,1.2887000,2304583
GBPUSD,D,20200228,000000,1.2888000,1.2920000,1.2724000,1.2821000,2380365
GBPUSD,D,20200301,000000,1.2820000,1.2825000,1.2760000,1.2804000,84343
GBPUSD,D,20200302,000000,1.2804000,1.2851000,1.2737000,1.2766000,2802391
GBPUSD,D,20200303,000000,1.2765000,1.2844000,1.2756000,1.2818000,2343744
GBPUSD,D,20200304,000000,1.2819000,1.2873000,1.2768000,1.2869000,1939922
GBPUSD,D,20200305,000000,1.2871000,1.2969000,1.2858000,1.2949000,1873789
GBPUSD,D,20200306,000000,1.2949000,1.3053000,1.2947000,1.3045000,2278185
GBPUSD,D,20200308,000000,1.3047000,1.3106000,1.3035000,1.3096000,189050
GBPUSD,D,20200309,000000,1.3096000,1.3200000,1.3033000,1.3072000,3011993
GBPUSD,D,20200310,000000,1.3073000,1.3088000,1.2865000,1.2905000,2510738
GBPUSD,D,20200311,000000,1.2903000,1.2977000,1.2802000,1.2816000,1813126
GBPUSD,D,20200312,000000,1.2817000,1.2849000,1.2488000,1.2571000,2246603
GBPUSD,D,20200313,000000,1.2572000,1.2624000,1.2256000,1.2274000,2589408
GBPUSD,D,20200315,000000,1.2268000,1.2424000,1.2250000,1.2397000,269879
GBPUSD,D,20200316,000000,1.2397000,1.2399000,1.2199000,1.2266000,3508552
GBPUSD,D,20200317,000000,1.2265000,1.2270000,1.1999000,1.2112000,3758892
GBPUSD,D,20200318,000000,1.2116000,1.2130000,1.1446000,1.1607000,3207238
GBPUSD,D,20200319,000000,1.1608000,1.1793000,1.1407000,1.1487000,4369355
GBPUSD,D,20200320,000000,1.1487000,1.1934000,1.1473000,1.1650000,3887042
GBPUSD,D,20200322,000000,1.1658000,1.1680000,1.1529000,1.1617000,211356
GBPUSD,D,20200323,000000,1.1616000,1.1715000,1.1444000,1.1592000,3951650
GBPUSD,D,20200324,000000,1.1596000,1.1799000,1.1576000,1.1789000,3894629
GBPUSD,D,20200325,000000,1.1788000,1.1974000,1.1636000,1.1846000,3585793
GBPUSD,D,20200326,000000,1.1845000,1.2230000,1.1816000,1.2193000,3374459
GBPUSD,D,20200327,000000,1.2192000,1.2485000,1.2140000,1.2452000,3480814
GBPUSD,D,20200329,000000,1.2452000,1.2455000,1.2390000,1.2450000,113558
GBPUSD,D,20200330,000000,1.2450000,1.2467000,1.2316000,1.2368000,2291079
GBPUSD,D,20200331,000000,1.2367000,1.2473000,1.2239000,1.2404000,2525768
GBPUSD,D,20200401,000000,1.2402000,1.2439000,1.2328000,1.2378000,2150557
GBPUSD,D,20200402,000000,1.2380000,1.2475000,1.2347000,1.2390000,2028342
GBPUSD,D,20200403,000000,1.2389000,1.2396000,1.2204000,1.2268000,2067734
GBPUSD,D,20200405,000000,1.2260000,1.2268000,1.2209000,1.2215000,108633
GBPUSD,D,20200406,000000,1.2216000,1.2327000,1.2163000,1.2231000,1932444
GBPUSD,D,20200407,000000,1.2231000,1.2384000,1.2216000,1.2337000,2133999
GBPUSD,D,20200408,000000,1.2336000,1.2420000,1.2286000,1.2391000,1842181
GBPUSD,D,20200409,000000,1.2387000,1.2484000,1.2358000,1.2452000,1866102
GBPUSD,D,20200410,000000,1.2451000,1.2487000,1.2442000,1.2452000,597277
GBPUSD,D,20200412,000000,1.2452000,1.2473000,1.2447000,1.2459000,55186
GBPUSD,D,20200413,000000,1.2458000,1.2537000,1.2450000,1.2520000,1205237
GBPUSD,D,20200414,000000,1.2520000,1.2648000,1.2506000,1.2624000,1632738
GBPUSD,D,20200415,000000,1.2624000,1.2625000,1.2434000,1.2518000,1773997
GBPUSD,D,20200416,000000,1.2518000,1.2525000,1.2406000,1.2487000,1893946
GBPUSD,D,20200417,000000,1.2487000,1.2523000,1.2405000,1.2506000,1655573
GBPUSD,D,20200419,000000,1.2508000,1.2509000,1.2483000,1.2485000,43074
GBPUSD,D,20200420,000000,1.2483000,1.2492000,1.2415000,1.2440000,1514062
GBPUSD,D,20200421,000000,1.2440000,1.2442000,1.2245000,1.2300000,1757961
GBPUSD,D,20200422,000000,1.2301000,1.2386000,1.2272000,1.2321000,1596890
GBPUSD,D,20200423,000000,1.2321000,1.2415000,1.2306000,1.2351000,1794886
GBPUSD,D,20200424,000000,1.2351000,1.2377000,1.2295000,1.2367000,1554764
GBPUSD,D,20200426,000000,1.2367000,1.2369000,1.2361000,1.2367000,43994
GBPUSD,D,20200427,000000,1.2367000,1.2455000,1.2358000,1.2420000,1607492
GBPUSD,D,20200428,000000,1.2421000,1.2518000,1.2402000,1.2433000,1741874
GBPUSD,D,20200429,000000,1.2434000,1.2485000,1.2387000,1.2469000,1803448
GBPUSD,D,20200430,000000,1.2470000,1.2643000,1.2427000,1.2580000,1920954
GBPUSD,D,20200501,000000,1.2581000,1.2582000,1.2481000,1.2492000,1555006
GBPUSD,D,20200503,000000,1.2502000,1.2502000,1.2447000,1.2454000,82588
GBPUSD,D,20200504,000000,1.2454000,1.2477000,1.2403000,1.2445000,1575368
GBPUSD,D,20200505,000000,1.2444000,1.2484000,1.2419000,1.2443000,1653933
GBPUSD,D,20200506,000000,1.2443000,1.2450000,1.2320000,1.2323000,1550392
GBPUSD,D,20200507,000000,1.2323000,1.2419000,1.2264000,1.2371000,1734681
GBPUSD,D,20200508,000000,1.2372000,1.2467000,1.2355000,1.2408000,1204682
GBPUSD,D,20200510,000000,1.2407000,1.2417000,1.2392000,1.2416000,60240
GBPUSD,D,20200511,000000,1.2416000,1.2438000,1.2282000,1.2331000,1740947
GBPUSD,D,20200512,000000,1.2331000,1.2378000,1.2248000,1.2251000,1689024
GBPUSD,D,20200513,000000,1.2252000,1.2340000,1.2208000,1.2238000,1983862
GBPUSD,D,20200514,000000,1.2238000,1.2241000,1.2164000,1.2233000,1880282
GBPUSD,D,20200515,000000,1.2233000,1.2239000,1.2098000,1.2101000,1705298
GBPUSD,D,20200517,000000,1.2104000,1.2106000,1.2073000,1.2084000,91022
GBPUSD,D,20200518,000000,1.2085000,1.2227000,1.2083000,1.2200000,1773555
GBPUSD,D,20200519,000000,1.2200000,1.2296000,1.2182000,1.2255000,1796843
GBPUSD,D,20200520,000000,1.2255000,1.2288000,1.2220000,1.2236000,1675730
GBPUSD,D,20200521,000000,1.2236000,1.2250000,1.2183000,1.2221000,1604060
GBPUSD,D,20200522,000000,1.2221000,1.2234000,1.2159000,1.2166000,1475449
GBPUSD,D,20200524,000000,1.2170000,1.2188000,1.2163000,1.2185000,54159
GBPUSD,D,20200525,000000,1.2185000,1.2204000,1.2162000,1.2199000,1147301
GBPUSD,D,20200526,000000,1.2201000,1.2363000,1.2195000,1.2331000,1677209
GBPUSD,D,20200527,000000,1.2332000,1.2354000,1.2202000,1.2262000,2179893
GBPUSD,D,20200528,000000,1.2262000,1.2345000,1.2231000,1.2318000,2013212
GBPUSD,D,20200529,000000,1.2318000,1.2394000,1.2288000,1.2348000,2391503
GBPUSD,D,20200531,000000,1.2341000,1.2354000,1.2320000,1.2345000,93289
GBPUSD,D,20200601,000000,1.2345000,1.2507000,1.2342000,1.2486000,1981662
GBPUSD,D,20200602,000000,1.2486000,1.2583000,1.2476000,1.2581000,2157726
GBPUSD,D,20200603,000000,1.2580000,1.2615000,1.2552000,1.2573000,2210288
GBPUSD,D,20200604,000000,1.2572000,1.2633000,1.2498000,1.2605000,2252355
GBPUSD,D,20200605,000000,1.2605000,1.2732000,1.2581000,1.2667000,2252290
GBPUSD,D,20200607,000000,1.2663000,1.2730000,1.2647000,1.2719000,76360
GBPUSD,D,20200608,000000,1.2719000,1.2741000,1.2626000,1.2733000,1850313
GBPUSD,D,20200609,000000,1.2734000,1.2756000,1.2616000,1.2707000,2103562
GBPUSD,D,20200610,000000,1.2709000,1.2813000,1.2704000,1.2710000,2672519
GBPUSD,D,20200611,000000,1.2712000,1.2751000,1.2568000,1.2572000,3000367
GBPUSD,D,20200612,000000,1.2572000,1.2653000,1.2472000,1.2538000,2723388
GBPUSD,D,20200614,000000,1.2542000,1.2542000,1.2484000,1.2507000,133732
GBPUSD,D,20200615,000000,1.2507000,1.2638000,1.2452000,1.2637000,2879078
GBPUSD,D,20200616,000000,1.2638000,1.2688000,1.2551000,1.2582000,2707293
GBPUSD,D,20200617,000000,1.2582000,1.2589000,1.2508000,1.2550000,2304897
GBPUSD,D,20200618,000000,1.2550000,1.2563000,1.2399000,1.2424000,2412879
GBPUSD,D,20200619,000000,1.2425000,1.2456000,1.2342000,1.2348000,1972589
GBPUSD,D,20200621,000000,1.2356000,1.2360000,1.2336000,1.2345000,101974
GBPUSD,D,20200622,000000,1.2345000,1.2507000,1.2333000,1.2500000,1920867
GBPUSD,D,20200623,000000,1.2498000,1.2532000,1.2430000,1.2523000,2255191
GBPUSD,D,20200624,000000,1.2524000,1.2543000,1.2409000,1.2411000,2327151
GBPUSD,D,20200625,000000,1.2410000,1.2464000,1.2387000,1.2423000,2103743
GBPUSD,D,20200626,000000,1.2423000,1.2437000,1.2313000,1.2336000,1736167
GBPUSD,D,20200628,000000,1.2336000,1.2348000,1.2324000,1.2340000,60362
GBPUSD,D,20200629,000000,1.2340000,1.2390000,1.2249000,1.2310000,1681575
GBPUSD,D,20200630,000000,1.2310000,1.2402000,1.2256000,1.2386000,1719687
GBPUSD,D,20200701,000000,1.2388000,1.2490000,1.2357000,1.2463000,1799036
GBPUSD,D,20200702,000000,1.2464000,1.2530000,1.2454000,1.2465000,1703134
GBPUSD,D,20200703,000000,1.2466000,1.2488000,1.2436000,1.2481000,1434013
GBPUSD,D,20200705,000000,1.2483000,1.2483000,1.2457000,1.2474000,44726
GBPUSD,D,20200706,000000,1.2473000,1.2520000,1.2471000,1.2494000,1556977
GBPUSD,D,20200707,000000,1.2495000,1.2592000,1.2460000,1.2540000,1761947
GBPUSD,D,20200708,000000,1.2540000,1.2623000,1.2506000,1.2612000,1784541
